timestamp,size,proto,sport,dport,ttl
1765273555.9009137,74,TCP,41456,443,64
1765273555.9021175,1446,TCP,443,41456,53
1765273555.9031672,74,TCP,41456,443,64
1765273555.9040942,1446,TCP,443,41456,53
1765273555.9052536,1446,TCP,443,41456,53
1765273555.9065673,74,TCP,41456,443,64
1765273555.908115,74,TCP,41456,443,64
1765273555.9093325,1446,TCP,443,41456,53
1765273555.9102743,74,TCP,41456,443,64
1765273555.9113753,1446,TCP,443,41456,53
1765273555.9124508,74,TCP,41456,443,64
1765273555.9133737,1446,TCP,443,41456,53
1765273555.9143007,1446,TCP,443,41456,53
1765273555.9152524,74,TCP,41456,443,64
1765273555.916202,74,TCP,41456,443,64
1765273555.9173083,1446,TCP,443,41456,53
1765273555.9186442,74,TCP,41456,443,64
1765273555.9197357,1446,TCP,443,41456,53
1765273555.9206574,74,TCP,41456,443,64
1765273555.9231153,1446,TCP,443,41456,53
1765273555.9242945,1446,TCP,443,41456,53
1765273555.9258978,74,TCP,41456,443,64
1765273555.9274156,74,TCP,41456,443,64
1765273555.9286478,1446,TCP,443,41456,53
1765273555.9301386,74,TCP,41456,443,64
1765273555.9314344,1446,TCP,443,41456,53
1765273555.9329534,74,TCP,41456,443,64
1765273555.9341218,1446,TCP,443,41456,53
1765273555.9351003,1446,TCP,443,41456,53
1765273555.9369552,74,TCP,41456,443,64
1765273555.939558,74,TCP,41456,443,64
1765273555.9413474,1446,TCP,443,41456,53
1765273555.9432883,1446,TCP,443,41456,53
1765273555.9446452,74,TCP,41456,443,64
1765273555.9460719,74,TCP,41456,443,64
1765273555.947617,1446,TCP,443,41456,53
1765273555.9489796,74,TCP,41456,443,64
1765273555.9503121,1446,TCP,443,41456,53
1765273555.9518073,74,TCP,41456,443,64
1765273555.95349,1446,TCP,443,41456,53
1765273555.9558942,1446,TCP,443,41456,53
1765273555.9574573,74,TCP,41456,443,64
1765273555.958937,74,TCP,41456,443,64
1765273555.960579,1446,TCP,443,41456,53
1765273555.9618227,74,TCP,41456,443,64
1765273555.9633534,1446,TCP,443,41456,53
1765273555.964804,74,TCP,41456,443,64
1765273555.9661086,1446,TCP,443,41456,53
1765273555.9674308,66,TCP,41456,443,64
1765273555.9702687,1446,TCP,443,41456,53
1765273555.9718018,54,TCP,41456,443,64
1765273555.9731963,1446,TCP,443,41456,53
1765273555.974665,1446,TCP,443,41456,53
1765273555.9759877,54,TCP,41456,443,64
1765273555.9771252,54,TCP,41456,443,64
1765273555.9785655,1446,TCP,443,41456,53
1765273555.9799356,1446,TCP,443,41456,53
1765273555.9815025,54,TCP,41456,443,64
1765273555.9832041,1446,TCP,443,41456,53
1765273555.9852488,1446,TCP,443,41456,53
1765273555.9870775,54,TCP,41456,443,64
1765273555.9895866,1446,TCP,443,41456,53
1765273555.991504,54,TCP,41456,443,64
1765273555.993095,1446,TCP,443,41456,53
1765273555.994471,1446,TCP,443,41456,53
1765273555.9958646,54,TCP,41456,443,64
1765273555.9971588,1446,TCP,443,41456,53
1765273555.99866,1446,TCP,443,41456,53
1765273556.0002422,1446,TCP,443,41456,53
1765273556.0030072,54,TCP,41456,443,64
1765273556.00448,1446,TCP,443,41456,53
1765273556.0056531,54,TCP,41456,443,64
1765273556.006706,1446,TCP,443,41456,53
1765273556.007964,1446,TCP,443,41456,53
1765273556.009171,1446,TCP,443,41456,53
1765273556.0100343,54,TCP,41456,443,64
1765273556.0108519,1446,TCP,443,41456,53
1765273556.011843,1446,TCP,443,41456,53
1765273556.0128317,54,TCP,41456,443,64
1765273556.0138729,1446,TCP,443,41456,53
1765273556.014978,54,TCP,41456,443,64
1765273556.0162466,1446,TCP,443,41456,53
1765273556.018265,1446,TCP,443,41456,53
1765273556.0195234,1446,TCP,443,41456,53
1765273556.0204966,54,TCP,41456,443,64
1765273556.0231194,1446,TCP,443,41456,53
1765273556.0245056,1446,TCP,443,41456,53
1765273556.0254917,54,TCP,41456,443,64
1765273556.0266178,1446,TCP,443,41456,53
1765273556.0277402,1446,TCP,443,41456,53
1765273556.0287066,54,TCP,41456,443,64
1765273556.0299282,1446,TCP,443,41456,53
1765273556.030783,54,TCP,41456,443,64
1765273556.0319033,1446,TCP,443,41456,53
1765273556.0332682,1446,TCP,443,41456,53
1765273556.0347915,1446,TCP,443,41456,53
1765273556.0360532,54,TCP,41456,443,64
1765273556.0373304,1446,TCP,443,41456,53
1765273556.0383346,1446,TCP,443,41456,53
1765273556.0392976,54,TCP,41456,443,64
1765273556.040498,1446,TCP,443,41456,53
1765273556.041382,54,TCP,41456,443,64
1765273556.042208,1446,TCP,443,41456,53
1765273556.0430715,1446,TCP,443,41456,53
1765273556.0444038,1446,TCP,443,41456,53
1765273556.0453017,54,TCP,41456,443,64
1765273556.0461795,1446,TCP,443,41456,53
1765273556.0471544,54,TCP,41456,443,64
1765273556.0483792,1446,TCP,443,41456,53
1765273556.0519438,1446,TCP,443,41456,53
1765273556.0543883,1446,TCP,443,41456,53
1765273556.0567052,54,TCP,41456,443,64
1765273556.0588758,1446,TCP,443,41456,53
1765273556.0605493,1446,TCP,443,41456,53
1765273556.0619352,54,TCP,41456,443,64
1765273556.0632823,1446,TCP,443,41456,53
1765273556.0649862,54,TCP,41456,443,64
1765273556.0669816,1446,TCP,443,41456,53
1765273556.0686643,1446,TCP,443,41456,53
1765273556.0700169,54,TCP,41456,443,64
1765273556.0717347,1446,TCP,443,41456,53
1765273556.0731037,1446,TCP,443,41456,53
1765273556.0745022,54,TCP,41456,443,64
1765273556.0759375,1446,TCP,443,41456,53
1765273556.0771103,1446,TCP,443,41456,53
1765273556.078274,54,TCP,41456,443,64
1765273556.0796192,1446,TCP,443,41456,53
1765273556.0816088,1446,TCP,443,41456,53
1765273556.0830095,54,TCP,41456,443,64
1765273556.0840974,1446,TCP,443,41456,53
1765273556.0855176,1446,TCP,443,41456,53
1765273556.086838,54,TCP,41456,443,64
1765273556.08829,1446,TCP,443,41456,53
1765273556.0898323,1446,TCP,443,41456,53
1765273556.0910099,54,TCP,41456,443,64
1765273556.0923076,1446,TCP,443,41456,53
1765273556.0937684,1446,TCP,443,41456,53
1765273556.0951242,54,TCP,41456,443,64
1765273556.0974734,1446,TCP,443,41456,53
1765273556.0989215,1446,TCP,443,41456,53
1765273556.1000152,54,TCP,41456,443,64
1765273556.1013727,1446,TCP,443,41456,53
1765273556.1025438,1446,TCP,443,41456,53
1765273556.1036563,54,TCP,41456,443,64
1765273556.1048856,1446,TCP,443,41456,53
1765273556.1061556,1446,TCP,443,41456,53
1765273556.1072593,54,TCP,41456,443,64
1765273556.1083884,1446,TCP,443,41456,53
1765273556.1095946,1446,TCP,443,41456,53
1765273556.1105263,54,TCP,41456,443,64
1765273556.1115475,1446,TCP,443,41456,53
1765273556.1129436,1446,TCP,443,41456,53
1765273556.1138809,54,TCP,41456,443,64
1765273556.1147578,1446,TCP,443,41456,53
1765273556.1155708,1446,TCP,443,41456,53
1765273556.1163213,54,TCP,41456,443,64
1765273556.1171045,1446,TCP,443,41456,53
1765273556.1178796,1446,TCP,443,41456,53
1765273556.1185236,54,TCP,41456,443,64
1765273556.1193056,1446,TCP,443,41456,53
1765273556.1203287,1446,TCP,443,41456,53
1765273556.1211054,54,TCP,41456,443,64
1765273556.1219158,1446,TCP,443,41456,53
1765273556.1227503,1446,TCP,443,41456,53
1765273556.1235425,54,TCP,41456,443,64
1765273556.1244695,1446,TCP,443,41456,53
1765273556.1253874,1446,TCP,443,41456,53
1765273556.126131,54,TCP,41456,443,64
1765273556.1275184,1446,TCP,443,41456,53
1765273556.1292636,1446,TCP,443,41456,53
1765273556.130478,54,TCP,41456,443,64
1765273556.131499,1446,TCP,443,41456,53
1765273556.132441,1446,TCP,443,41456,53
1765273556.1339798,54,TCP,41456,443,64
1765273556.1349359,1446,TCP,443,41456,53
1765273556.135986,1446,TCP,443,41456,53
1765273556.1369374,54,TCP,41456,443,64
1765273556.1379201,1446,TCP,443,41456,53
1765273556.1388104,1446,TCP,443,41456,53
1765273556.1395538,54,TCP,41456,443,64
1765273556.1403003,1446,TCP,443,41456,53
1765273556.141073,1446,TCP,443,41456,53
1765273556.141714,54,TCP,41456,443,64
1765273556.143629,1446,TCP,443,41456,53
1765273556.1449878,1446,TCP,443,41456,53
1765273556.1458254,54,TCP,41456,443,64
1765273556.146609,1446,TCP,443,41456,53
1765273556.1474712,1446,TCP,443,41456,53
1765273556.1483793,54,TCP,41456,443,64
1765273556.1491818,1446,TCP,443,41456,53
1765273556.1504867,1446,TCP,443,41456,53
1765273556.151639,54,TCP,41456,443,64
1765273556.1527457,1446,TCP,443,41456,53
1765273556.1537747,1446,TCP,443,41456,53
1765273556.1547446,54,TCP,41456,443,64
1765273556.1558971,1446,TCP,443,41456,53
1765273556.1576905,1446,TCP,443,41456,53
1765273556.160226,54,TCP,41456,443,64
1765273556.1618762,1446,TCP,443,41456,53
1765273556.163517,1446,TCP,443,41456,53
1765273556.1649182,54,TCP,41456,443,64
1765273556.166138,1446,TCP,443,41456,53
1765273556.1672397,1446,TCP,443,41456,53
1765273556.1682253,54,TCP,41456,443,64
1765273556.1695209,1446,TCP,443,41456,53
1765273556.1712105,1446,TCP,443,41456,53
1765273556.1724477,1446,TCP,443,41456,53
1765273556.1739736,54,TCP,41456,443,64
1765273556.1757596,1446,TCP,443,41456,53
1765273556.1772149,54,TCP,41456,443,64
1765273556.1785362,1446,TCP,443,41456,53
1765273556.1800246,1446,TCP,443,41456,53
1765273556.1813064,1446,TCP,443,41456,53
1765273556.1826003,54,TCP,41456,443,64
1765273556.1841102,1446,TCP,443,41456,53
1765273556.185664,54,TCP,41456,443,64
1765273556.1871626,1446,TCP,443,41456,53
1765273556.1882677,1446,TCP,443,41456,53
1765273556.1905324,1446,TCP,443,41456,53
1765273556.192044,54,TCP,41456,443,64
1765273556.193517,1446,TCP,443,41456,53
1765273556.1949532,1446,TCP,443,41456,53
1765273556.1969151,1446,TCP,443,41456,53
1765273556.1984012,54,TCP,41456,443,64
1765273556.1999652,1446,TCP,443,41456,53
1765273556.2011836,1446,TCP,443,41456,53
1765273556.202295,54,TCP,41456,443,64
1765273556.2039084,1446,TCP,443,41456,53
1765273556.2054725,1446,TCP,443,41456,53
1765273556.206655,54,TCP,41456,443,64
1765273556.2077029,1446,TCP,443,41456,53
1765273556.2086325,1446,TCP,443,41456,53
1765273556.209301,54,TCP,41456,443,64
1765273556.2101636,1446,TCP,443,41456,53
1765273556.2110968,1446,TCP,443,41456,53
1765273556.2119062,54,TCP,41456,443,64
1765273556.212774,1446,TCP,443,41456,53
1765273556.2136037,1446,TCP,443,41456,53
1765273556.2142782,54,TCP,41456,443,64
1765273556.2150176,1446,TCP,443,41456,53
1765273556.2156632,54,TCP,41456,443,64
1765273556.2166715,1446,TCP,443,41456,53
1765273556.2175648,1446,TCP,443,41456,53
1765273556.2183692,1446,TCP,443,41456,53
1765273556.2190664,54,TCP,41456,443,64
1765273556.2211208,1446,TCP,443,41456,53
1765273556.2219613,1446,TCP,443,41456,53
1765273556.2226343,54,TCP,41456,443,64
1765273556.223451,1446,TCP,443,41456,53
1765273556.2247064,54,TCP,41456,443,64
1765273556.2257395,1446,TCP,443,41456,53
1765273556.2267094,1446,TCP,443,41456,53
1765273556.22755,1446,TCP,443,41456,53
1765273556.228241,54,TCP,41456,443,64
1765273556.2290428,1446,TCP,443,41456,53
1765273556.22984,54,TCP,41456,443,64
1765273556.2306862,1446,TCP,443,41456,53
1765273556.2315664,1446,TCP,443,41456,53
1765273556.2324002,1446,TCP,443,41456,53
1765273556.2331367,54,TCP,41456,443,64
1765273556.2344096,1446,TCP,443,41456,53
1765273556.2362738,1446,TCP,443,41456,53
1765273556.2373137,54,TCP,41456,443,64
1765273556.2384374,1446,TCP,443,41456,53
1765273556.23947,54,TCP,41456,443,64
1765273556.2405894,1446,TCP,443,41456,53
1765273556.241541,1446,TCP,443,41456,53
1765273556.242315,54,TCP,41456,443,64
1765273556.2430563,1446,TCP,443,41456,53
1765273556.2437773,1446,TCP,443,41456,53
1765273556.2444603,54,TCP,41456,443,64
1765273556.2452676,1446,TCP,443,41456,53
1765273556.2460103,1446,TCP,443,41456,53
1765273556.246765,1446,TCP,443,41456,53
1765273556.2474124,54,TCP,41456,443,64
1765273556.2481194,1446,TCP,443,41456,53
1765273556.2487473,54,TCP,41456,443,64
1765273556.2494829,1446,TCP,443,41456,53
1765273556.2504733,1446,TCP,443,41456,53
1765273556.2524395,1446,TCP,443,41456,53
1765273556.253484,54,TCP,41456,443,64
1765273556.2544315,1446,TCP,443,41456,53
1765273556.2552621,1446,TCP,443,41456,53
1765273556.2559104,54,TCP,41456,443,64
1765273556.2566166,1446,TCP,443,41456,53
1765273556.257248,54,TCP,41456,443,64
1765273556.2579875,1446,TCP,443,41456,53
1765273556.2591188,1446,TCP,443,41456,53
1765273556.2601302,1446,TCP,443,41456,53
1765273556.2610145,54,TCP,41456,443,64
1765273556.2618911,1446,TCP,443,41456,53
1765273556.2626038,54,TCP,41456,443,64
1765273556.2634082,1446,TCP,443,41456,53
1765273556.2642858,1446,TCP,443,41456,53
1765273556.2650812,1446,TCP,443,41456,53
1765273556.2658055,66,TCP,41456,443,64
1765273556.2676444,1446,TCP,443,41456,53
1765273556.2686226,74,TCP,41456,443,64
1765273556.269473,1446,TCP,443,41456,53
1765273556.2701707,82,TCP,41456,443,64
1765273556.2709043,1446,TCP,443,41456,53
1765273556.27176,82,TCP,41456,443,64
1765273556.272938,1446,TCP,443,41456,53
1765273556.2738926,82,TCP,41456,443,64
1765273556.2748828,1446,TCP,443,41456,53
1765273556.2757769,1446,TCP,443,41456,53
1765273556.2765415,82,TCP,41456,443,64
1765273556.2772412,82,TCP,41456,443,64
1765273556.2780013,1446,TCP,443,41456,53
1765273556.278683,82,TCP,41456,443,64
1765273556.279673,1446,TCP,443,41456,53
1765273556.2806242,82,TCP,41456,443,64
1765273556.281535,1446,TCP,443,41456,53
1765273556.2840261,1446,TCP,443,41456,53
1765273556.2854612,82,TCP,41456,443,64
1765273556.2874591,82,TCP,41456,443,64
1765273556.2889967,1446,TCP,443,41456,53
1765273556.2904048,1446,TCP,443,41456,53
1765273556.2914407,82,TCP,41456,443,64
1765273556.2922716,82,TCP,41456,443,64
1765273556.293395,1446,TCP,443,41456,53
1765273556.2946799,82,TCP,41456,443,64
1765273556.2961516,1446,TCP,443,41456,53
1765273556.2971985,82,TCP,41456,443,64
1765273556.2988875,1446,TCP,443,41456,53
1765273556.3004405,1446,TCP,443,41456,53
1765273556.301729,82,TCP,41456,443,64
1765273556.3029463,82,TCP,41456,443,64
1765273556.3042948,1446,TCP,443,41456,53
1765273556.3054433,1446,TCP,443,41456,53
1765273556.3062897,82,TCP,41456,443,64
1765273556.3072433,82,TCP,41456,443,64
1765273556.3085527,1446,TCP,443,41456,53
1765273556.3096533,1446,TCP,443,41456,53
1765273556.3105803,82,TCP,41456,443,64
1765273556.3115454,82,TCP,41456,443,64
1765273556.312619,1446,TCP,443,41456,53
1765273556.3140519,1446,TCP,443,41456,53
1765273556.3158069,82,TCP,41456,443,64
1765273556.3169646,82,TCP,41456,443,64
1765273556.3180225,1446,TCP,443,41456,53
1765273556.3188565,1446,TCP,443,41456,53
1765273556.319744,82,TCP,41456,443,64
1765273556.320577,82,TCP,41456,443,64
1765273556.3218012,1446,TCP,443,41456,53
1765273556.322998,1446,TCP,443,41456,53
1765273556.3240256,82,TCP,41456,443,64
1765273556.32481,82,TCP,41456,443,64
1765273556.3256097,1446,TCP,443,41456,53
1765273556.326297,82,TCP,41456,443,64
1765273556.3280668,1446,TCP,443,41456,53
1765273556.3292217,82,TCP,41456,443,64
1765273556.331702,1446,TCP,443,41456,53
1765273556.3330095,1446,TCP,443,41456,53
1765273556.333898,82,TCP,41456,443,64
1765273556.3349824,82,TCP,41456,443,64
1765273556.336427,1446,TCP,443,41456,53
1765273556.3375483,1446,TCP,443,41456,53
1765273556.3384392,82,TCP,41456,443,64
1765273556.3391826,82,TCP,41456,443,64
1765273556.339947,1446,TCP,443,41456,53
1765273556.3407154,1446,TCP,443,41456,53
1765273556.3413923,82,TCP,41456,443,64
1765273556.3421912,82,TCP,41456,443,64
1765273556.343202,1446,TCP,443,41456,53
1765273556.3443844,1446,TCP,443,41456,53
1765273556.3454547,82,TCP,41456,443,64
1765273556.3465207,82,TCP,41456,443,64
1765273556.3473756,1446,TCP,443,41456,53
1765273556.3480558,82,TCP,41456,443,64
1765273556.349188,1446,TCP,443,41456,53
1765273556.3502946,1446,TCP,443,41456,53
1765273556.3515825,82,TCP,41456,443,64
1765273556.3528643,82,TCP,41456,443,64
1765273556.3537962,1446,TCP,443,41456,53
1765273556.3544893,82,TCP,41456,443,64
1765273556.355223,1446,TCP,443,41456,53
1765273556.3563025,1446,TCP,443,41456,53
1765273556.3572335,82,TCP,41456,443,64
1765273556.3580709,82,TCP,41456,443,64
1765273556.3589296,1446,TCP,443,41456,53
1765273556.3599777,1446,TCP,443,41456,53
1765273556.360811,82,TCP,41456,443,64
1765273556.363132,82,TCP,41456,443,64
1765273556.3645225,1446,TCP,443,41456,53
1765273556.3656325,1446,TCP,443,41456,53
1765273556.3664832,82,TCP,41456,443,64
1765273556.3673012,82,TCP,41456,443,64
1765273556.3681548,1446,TCP,443,41456,53
1765273556.3688498,82,TCP,41456,443,64
1765273556.369763,1446,TCP,443,41456,53
1765273556.370765,82,TCP,41456,443,64
1765273556.3717954,1446,TCP,443,41456,53
1765273556.372607,1446,TCP,443,41456,53
1765273556.3733034,82,TCP,41456,443,64
1765273556.37404,90,TCP,41456,443,64
1765273556.3751326,1446,TCP,443,41456,53
1765273556.3760238,90,TCP,41456,443,64
1765273556.3770685,1446,TCP,443,41456,53
1765273556.3789787,90,TCP,41456,443,64
1765273556.3802433,1446,TCP,443,41456,53
1765273556.3811576,1446,TCP,443,41456,53
1765273556.3818285,90,TCP,41456,443,64
1765273556.382508,90,TCP,41456,443,64
1765273556.3834245,1446,TCP,443,41456,53
1765273556.384587,1446,TCP,443,41456,53
1765273556.3855019,90,TCP,41456,443,64
1765273556.386255,90,TCP,41456,443,64
1765273556.3872,1446,TCP,443,41456,53
1765273556.3880787,1446,TCP,443,41456,53
1765273556.3887925,90,TCP,41456,443,64
1765273556.389509,90,TCP,41456,443,64
1765273556.3905215,1446,TCP,443,41456,53
1765273556.3917239,90,TCP,41456,443,64
1765273556.3930166,1446,TCP,443,41456,53
1765273556.3946142,90,TCP,41456,443,64
1765273556.3955774,1446,TCP,443,41456,53
1765273556.396435,1446,TCP,443,41456,53
1765273556.397402,90,TCP,41456,443,64
1765273556.3987062,90,TCP,41456,443,64
1765273556.399742,1446,TCP,443,41456,53
1765273556.4007103,1446,TCP,443,41456,53
1765273556.4014664,90,TCP,41456,443,64
1765273556.4022188,90,TCP,41456,443,64
1765273556.4030168,1446,TCP,443,41456,53
1765273556.4037805,1446,TCP,443,41456,53
1765273556.4050362,90,TCP,41456,443,64
1765273556.4059868,90,TCP,41456,443,64
1765273556.4069731,1446,TCP,443,41456,53
1765273556.4078248,1446,TCP,443,41456,53
1765273556.4087348,90,TCP,41456,443,64
1765273556.410155,90,TCP,41456,443,64
1765273556.4115605,1446,TCP,443,41456,53
1765273556.4130094,1446,TCP,443,41456,53
1765273556.4140058,90,TCP,41456,443,64
1765273556.4148953,90,TCP,41456,443,64
1765273556.4159396,1446,TCP,443,41456,53
1765273556.4170604,1446,TCP,443,41456,53
1765273556.4180877,90,TCP,41456,443,64
1765273556.4193175,90,TCP,41456,443,64
1765273556.421508,1446,TCP,443,41456,53
1765273556.422838,1446,TCP,443,41456,53
1765273556.4240196,90,TCP,41456,443,64
1765273556.4261508,90,TCP,41456,443,64
1765273556.427414,1446,TCP,443,41456,53
1765273556.4287708,90,TCP,41456,443,64
1765273556.4300804,1446,TCP,443,41456,53
1765273556.4311035,90,TCP,41456,443,64
1765273556.4322813,1446,TCP,443,41456,53
1765273556.4335217,1446,TCP,443,41456,53
1765273556.4344773,90,TCP,41456,443,64
1765273556.4352653,90,TCP,41456,443,64
1765273556.4361358,1446,TCP,443,41456,53
1765273556.4370759,1446,TCP,443,41456,53
1765273556.4379632,90,TCP,41456,443,64
1765273556.4387932,90,TCP,41456,443,64
1765273556.4401617,1446,TCP,443,41456,53
1765273556.4414732,90,TCP,41456,443,64
1765273556.4424596,1446,TCP,443,41456,53
1765273556.443236,90,TCP,41456,443,64
1765273556.444031,1446,TCP,443,41456,53
1765273556.444827,1446,TCP,443,41456,53
1765273556.4455743,90,TCP,41456,443,64
1765273556.446742,90,TCP,41456,443,64
1765273556.447859,1446,TCP,443,41456,53
1765273556.448849,1446,TCP,443,41456,53
1765273556.4496386,90,TCP,41456,443,64
1765273556.4504766,90,TCP,41456,443,64
1765273556.4513736,1446,TCP,443,41456,53
1765273556.4526756,1446,TCP,443,41456,53
1765273556.4537838,90,TCP,41456,443,64
1765273556.4548287,90,TCP,41456,443,64
1765273556.456514,1446,TCP,443,41456,53
1765273556.4574962,1446,TCP,443,41456,53
1765273556.45825,90,TCP,41456,443,64
1765273556.458935,90,TCP,41456,443,64
1765273556.4599068,1446,TCP,443,41456,53
1765273556.4611936,1446,TCP,443,41456,53
1765273556.4621484,90,TCP,41456,443,64
1765273556.4629517,90,TCP,41456,443,64
1765273556.4637973,1446,TCP,443,41456,53
1765273556.4645815,1446,TCP,443,41456,53
1765273556.465262,90,TCP,41456,443,64
1765273556.4659975,90,TCP,41456,443,64
1765273556.4670177,1446,TCP,443,41456,53
1765273556.4680932,1446,TCP,443,41456,53
1765273556.4690373,90,TCP,41456,443,64
1765273556.469814,90,TCP,41456,443,64
1765273556.47061,1446,TCP,443,41456,53
1765273556.472557,90,TCP,41456,443,64
1765273556.4739032,1446,TCP,443,41456,53
1765273556.4750366,90,TCP,41456,443,64
1765273556.476116,1446,TCP,443,41456,53
1765273556.4769528,90,TCP,41456,443,64
1765273556.4778447,1446,TCP,443,41456,53
1765273556.47857,90,TCP,41456,443,64
1765273556.4793434,1446,TCP,443,41456,53
1765273556.480097,1446,TCP,443,41456,53
1765273556.4809513,90,TCP,41456,443,64
1765273556.48179,90,TCP,41456,443,64
1765273556.4828215,1446,TCP,443,41456,53
1765273556.4837644,1446,TCP,443,41456,53
1765273556.4845572,90,TCP,41456,443,64
1765273556.4852705,90,TCP,41456,443,64
1765273556.4860473,1446,TCP,443,41456,53
1765273556.4881225,90,TCP,41456,443,64
1765273556.4893692,1446,TCP,443,41456,53
1765273556.4902687,90,TCP,41456,443,64
1765273556.4910817,1446,TCP,443,41456,53
1765273556.4918492,1446,TCP,443,41456,53
1765273556.4925938,1446,TCP,443,41456,53
1765273556.4933038,90,TCP,41456,443,64
1765273556.493964,90,TCP,41456,443,64
1765273556.4949389,90,TCP,41456,443,64
1765273556.4960155,1446,TCP,443,41456,53
1765273556.4969237,90,TCP,41456,443,64
1765273556.49783,1446,TCP,443,41456,53
1765273556.4988282,1446,TCP,443,41456,53
1765273556.4996514,90,TCP,41456,443,64
1765273556.5004222,90,TCP,41456,443,64
1765273556.5012846,1446,TCP,443,41456,53
1765273556.5036232,1446,TCP,443,41456,53
1765273556.5047457,90,TCP,41456,443,64
1765273556.5055737,90,TCP,41456,443,64
1765273556.5064194,1446,TCP,443,41456,53
1765273556.507178,54,TCP,41456,443,64
1765273556.5081303,1446,TCP,443,41456,53
1765273556.509467,1446,TCP,443,41456,53
1765273556.5104518,54,TCP,41456,443,64
1765273556.5114963,1446,TCP,443,41456,53
1765273556.5123916,54,TCP,41456,443,64
1765273556.5140264,1446,TCP,443,41456,53
1765273556.5150578,1446,TCP,443,41456,53
1765273556.5160563,54,TCP,41456,443,64
1765273556.5170946,1446,TCP,443,41456,53
1765273556.5194046,1446,TCP,443,41456,53
1765273556.5206568,54,TCP,41456,443,64
1765273556.521562,1446,TCP,443,41456,53
1765273556.5225425,54,TCP,41456,443,64
1765273556.523744,1446,TCP,443,41456,53
1765273556.5248077,1446,TCP,443,41456,53
1765273556.525856,1446,TCP,443,41456,53
1765273556.5266583,54,TCP,41456,443,64
1765273556.5276153,1446,TCP,443,41456,53
1765273556.5292733,1446,TCP,443,41456,53
1765273556.5307176,54,TCP,41456,443,64
1765273556.5318902,1446,TCP,443,41456,53
1765273556.5331442,54,TCP,41456,443,64
1765273556.5363846,1446,TCP,443,41456,53
1765273556.5380008,1446,TCP,443,41456,53
1765273556.5393994,54,TCP,41456,443,64
1765273556.5409856,1446,TCP,443,41456,53
1765273556.542416,1446,TCP,443,41456,53
1765273556.5449748,1446,TCP,443,41456,53
1765273556.5465915,54,TCP,41456,443,64
1765273556.5487292,1446,TCP,443,41456,53
1765273556.5520422,1446,TCP,443,41456,53
1765273556.5535064,54,TCP,41456,443,64
1765273556.5551944,1446,TCP,443,41456,53
1765273556.5566702,1446,TCP,443,41456,53
1765273556.558554,54,TCP,41456,443,64
1765273556.5600872,1446,TCP,443,41456,53
1765273556.561349,54,TCP,41456,443,64
1765273556.56261,1446,TCP,443,41456,53
1765273556.564943,1446,TCP,443,41456,53
1765273556.5666428,1446,TCP,443,41456,53
1765273556.567813,54,TCP,41456,443,64
1765273556.5689259,1446,TCP,443,41456,53
1765273556.569952,54,TCP,41456,443,64
1765273556.57186,1446,TCP,443,41456,53
1765273556.573412,1446,TCP,443,41456,53
1765273556.5747929,1446,TCP,443,41456,53
1765273556.5760202,54,TCP,41456,443,64
1765273556.5774372,1446,TCP,443,41456,53
1765273556.5795887,54,TCP,41456,443,64
1765273556.5813413,1446,TCP,443,41456,53
1765273556.5829027,1446,TCP,443,41456,53
1765273556.5840795,54,TCP,41456,443,64
1765273556.586241,1446,TCP,443,41456,53
1765273556.5876691,1446,TCP,443,41456,53
1765273556.5890026,1446,TCP,443,41456,53
1765273556.590152,54,TCP,41456,443,64
1765273556.5915084,1446,TCP,443,41456,53
1765273556.5937746,54,TCP,41456,443,64
1765273556.5965228,1446,TCP,443,41456,53
1765273556.5980887,1446,TCP,443,41456,53
1765273556.600077,54,TCP,41456,443,64
1765273556.6015356,1446,TCP,443,41456,53
1765273556.6029792,1446,TCP,443,41456,53
1765273556.6042125,54,TCP,41456,443,64
1765273556.6054857,1446,TCP,443,41456,53
1765273556.6075602,1446,TCP,443,41456,53
1765273556.6091087,1446,TCP,443,41456,53
1765273556.6101022,54,TCP,41456,443,64
1765273556.6118052,1446,TCP,443,41456,53
1765273556.613211,1446,TCP,443,41456,53
1765273556.6145353,54,TCP,41456,443,64
1765273556.6156673,1446,TCP,443,41456,53
1765273556.6165814,54,TCP,41456,443,64
1765273556.6174667,1446,TCP,443,41456,53
1765273556.618349,1446,TCP,443,41456,53
1765273556.6193304,1446,TCP,443,41456,53
1765273556.6208217,54,TCP,41456,443,64
1765273556.6221485,1446,TCP,443,41456,53
1765273556.623143,54,TCP,41456,443,64
1765273556.6241183,1446,TCP,443,41456,53
1765273556.6250708,1446,TCP,443,41456,53
1765273556.6283984,1446,TCP,443,41456,53
1765273556.629723,54,TCP,41456,443,64
1765273556.6311457,1446,TCP,443,41456,53
1765273556.6323352,1446,TCP,443,41456,53
1765273556.634002,54,TCP,41456,443,64
1765273556.6358922,1446,TCP,443,41456,53
1765273556.6371584,54,TCP,41456,443,64
1765273556.6382966,1446,TCP,443,41456,53
1765273556.6395845,1446,TCP,443,41456,53
1765273556.6415854,1446,TCP,443,41456,53
1765273556.6430743,54,TCP,41456,443,64
1765273556.6444576,1446,TCP,443,41456,53
1765273556.6466737,54,TCP,41456,443,64
1765273556.648434,1446,TCP,443,41456,53
1765273556.6499994,1446,TCP,443,41456,53
1765273556.6591284,1446,TCP,443,41456,53
1765273556.660931,54,TCP,41456,443,64
1765273556.6640952,1446,TCP,443,41456,53
